OBJECTID_1,OBJECTID,County,Contae,Local_Gove,Limistéar,Classifica,Cineál,Gaeltacht,Town_Class,ID,English_Na,Irish_Name,Foirm_Ghin,Alternativ,IG_E,IG_N,ITM_E,ITM_N,Irish_Vali,Legislatio,Validated_,Date_,Comment_,x,y
145,145,CAVAN,An Cabhán,CAVAN, ,ED,T,N, ,27091,TULLYVIN WEST,Tulaigh Bhinn Thiar, , ,256223,308143,656162,808154,0,0,Fiontar,0, ,656162.0001,808154.0001
146,146,CAVAN,An Cabhán,CAVAN, ,ED,T,N, ,27092,VIRGINIA,Achadh an Iúir, , ,261749,286778,661687,786793,0,0,Fiontar,0, ,661687.0001,786793.0001
147,147,CAVAN,An Cabhán,CAVAN, ,ED,T,N, ,27093,WATERLOO,Carraig na Madadh, , ,253613,297857,653553,797870,0,0,Fiontar,0, ,653553.0001,797870.0001
148,148,CLARE,An Clár,CLARE, ,ED,T,N, ,37001,ABBEY,An Mhainistir, , ,128515,210064,528481,710096,0,0,Fiontar,0, ,528481.0001,710096.0001
149,149,CLARE,An Clár,CLARE, ,ED,T,N, ,37002,ANNAGH,An tEanach, , ,109145,176446,509115,676486,0,0,Fiontar,0, ,509115.0001,676486.0001
150,150,CLARE,An Clár,CLARE, ,ED,T,N, ,37003,AYLE,An Aill, , ,154033,186191,553994,686228,0,0,Fiontar,0, ,553994.0001,686228.0001
151,151,CLARE,An Clár,CLARE, ,ED,T,N, ,37004,BALLAGH,An Bealach, , ,116962,189535,516931,689572,0,0,Fiontar,0, ,516931.0001,689572.0001
152,152,CLARE,An Clár,CLARE, ,ED,T,N, ,37005,BALLYBLOOD,Baile Uí Bhloid, , ,147863,176543,547825,676583,0,0,Fiontar,0, ,547825.0001,676583.0001
153,153,CLARE,An Clár,CLARE, ,ED,T,N, ,37006,BALLYCANNAN,Baile Uí Chanáin, , ,155469,162719,555429,662761,0,0,Fiontar,0, ,555429.0001,662761.0001
154,154,CLARE,An Clár,CLARE, ,ED,T,N, ,37007,BALLYEA,Baile Uí Aodha, , ,120186,183489,520154,683527,0,0,Fiontar,0, ,520154.0001,683527.0001
155,155,CLARE,An Clár,CLARE, ,ED,T,N, ,37008,BALLYEIGHTER,Béal Íochtair, , ,134788,194053,534753,694089,0,0,Fiontar,0, ,534753.0001,694089.0001
156,156,CLARE,An Clár,CLARE, ,ED,T,N, ,37009,BALLYGLASS,An Baile Glas, , ,158484,161915,558444,661958,0,0,Fiontar,0, ,558444.0001,661958.0001
157,157,CLARE,An Clár,CLARE, ,ED,T,N, ,37010,BALLYNACALLY,Baile na Caillí, , ,129715,164072,529681,664114,0,0,Fiontar,0, ,529681.0001,664114.0001
158,158,CLARE,An Clár,CLARE, ,ED,T,N, ,37011,BALLYNAHINCH,Baile na hInse, , ,153838,180724,553799,680763,0,0,Fiontar,0, ,553799.0001,680763.0001
159,159,CLARE,An Clár,CLARE, ,ED,T,N, ,37012,BALLYSTEEN,Baile Stiabhna, , ,103575,190094,503546,690131,0,0,Fiontar,0, ,503546.0001,690131.0001
160,160,CLARE,An Clár,CLARE, ,ED,T,N, ,37013,BALLYVASKIN,Baile Bhaiscinn, , ,106857,181747,506828,681786,0,0,Fiontar,0, ,506828.0001,681786.0001
161,161,CLARE,An Clár,CLARE, ,ED,T,N, ,37014,BOHERGLASS,An Bóthar Glas, , ,157879,180205,557839,680244,0,0,Fiontar,0, ,557839.0001,680244.0001
162,162,CLARE,An Clár,CLARE, ,ED,T,N, ,37015,BOSTON,Boston, , ,135682,199865,535647,699900,0,0,Fiontar,0, ,535647.0001,699900.0001
163,163,CLARE,An Clár,CLARE, ,ED,T,N, ,37016,CAHER,An Chathair, , ,144861,189892,544824,689929,0,0,Fiontar,0, ,544824.0001,689929.0001
164,164,CLARE,An Clár,CLARE, ,ED,T,N, ,37017,CAHERHURLY,Cathair Urthaile, , ,161103,180518,561062,680557,0,0,Fiontar,0, ,561062.0001,680557.0001
165,165,CLARE,An Clár,CLARE, ,ED,T,N, ,37018,CAHERMURPHY,Cathair Mhurchú, , ,158329,196805,558289,696840,0,0,Fiontar,0, ,558289.0001,696840.0001
166,166,CLARE,An Clár,CLARE, ,ED,T,N, ,37019,CAHERMURPHY,Cathair Mhurchú, , ,109209,167353,509179,667395,0,0,Fiontar,0, ,509179.0001,667395.0001
167,167,CLARE,An Clár,CLARE, ,ED,T,N, ,37020,CAPPAGHABAUN,An Cheapach Bhán, , ,164023,191000,563981,691036,0,0,Fiontar,0, ,563981.0001,691036.0001
168,168,CLARE,An Clár,CLARE, ,ED,T,N, ,37021,CAPPAVILLA,Ceapach an Bhile, , ,161328,159988,561287,660031,0,0,Fiontar,0, ,561287.0001,660031.0001
169,169,CLARE,An Clár,CLARE, ,ED,T,N, ,37022,CARRAN,An Carn, , ,130107,200858,530073,700892,0,0,Fiontar,0, ,530073.0001,700892.0001
170,170,CLARE,An Clár,CLARE, ,ED,T,N, ,37023,CARROWBAUN,An Cheathrú Bhán, , ,164064,176518,564022,676557,0,0,Fiontar,0, ,564022.0001,676557.0001
171,171,CLARE,An Clár,CLARE, ,ED,T,N, ,37024,CASTLECRINE,An Caisleán Críon, , ,151230,169353,551191,669394,0,0,Fiontar,0, ,551191.0001,669394.0001
172,172,CLARE,An Clár,CLARE, ,ED,T,N, ,37025,CASTLETOWN,Caisleán Boirne, , ,123981,197861,523948,697896,0,0,Fiontar,0, ,523948.0001,697896.0001
173,173,CLARE,An Clár,CLARE, ,ED,T,N, ,37026,CLAREABBEY, , , ,132834,173211,532799,673251,0,0, ,0, ,532799.0001,673251.0001
174,174,CLARE,An Clár,CLARE, ,ED,T,N, ,37027,CLENAGH,An Chlaonach, , ,137883,163472,537847,663514,0,0,Fiontar,0, ,537847.0001,663514.0001
175,175,CLARE,An Clár,CLARE, ,ED,T,N, ,37028,CLOGHAUN,An Clochán, , ,110780,201012,510750,701046,0,0,Fiontar,0, ,510750.0001,701046.0001
176,176,CLARE,An Clár,CLARE, ,ED,T,N, ,37029,CLOGHERA,Clochdhoire, , ,159305,166694,559264,666736,0,0,Fiontar,0, ,559264.0001,666736.0001
177,177,CLARE,An Clár,CLARE, ,ED,T,N, ,37030,CLONDAGAD,Cluain Dá Ghad, , ,123785,167696,523752,667738,0,0,Fiontar,0, ,523752.0001,667738.0001
178,178,CLARE,An Clár,CLARE, ,ED,T,N, ,37031,CLOONADRUM,Cluain an Droma, , ,101251,171253,501223,671294,0,0,Fiontar,0, ,501223.0001,671294.0001
179,179,CLARE,An Clár,CLARE, ,ED,T,N, ,37032,CLOONANAHA,Cluain an Fhathaigh, , ,114700,179777,514669,679816,0,0,Fiontar,0, ,514669.0001,679816.0001
180,180,CLARE,An Clár,CLARE, ,ED,T,N, ,37033,CLOONCOORHA,Cluain Cumhra, , ,101801,158514,501773,658558,0,0,Fiontar,0, ,501773.0001,658558.0001
181,181,CLARE,An Clár,CLARE, ,ED,T,N, ,37034,CLOONEY,Cluaine, , ,118845,187042,518813,687079,0,0,Fiontar,0, ,518813.0001,687079.0001
182,182,CLARE,An Clár,CLARE, ,ED,T,N, ,37035,CLOONEY,Cluaine, , ,142436,178472,542399,678511,0,0,Fiontar,0, ,542399.0001,678511.0001
183,183,CLARE,An Clár,CLARE, ,ED,T,N, ,37036,CLOONTRA,Cluain Treá, , ,155370,167207,555330,667249,0,0,Fiontar,0, ,555330.0001,667249.0001
184,184,CLARE,An Clár,CLARE, ,ED,T,N, ,37037,CLOONUSKER,Cluain Oscair, , ,160773,190209,560732,690246,0,0,Fiontar,0, ,560732.0001,690246.0001
185,185,CLARE,An Clár,CLARE, ,ED,T,N, ,37038,COOLMEEN,Cúil Mhín, , ,116608,155945,516577,655989,0,0,Fiontar,0, ,516577.0001,655989.0001
186,186,CLARE,An Clár,CLARE, ,ED,T,N, ,37039,COOLREAGH,An Chúil Riabhach, , ,157439,183596,557399,683634,0,0,Fiontar,0, ,557399.0001,683634.0001
187,187,CLARE,An Clár,CLARE, ,ED,T,N, ,37040,COORACLARE,Cuar an Chláir, , ,105033,162272,505004,662315,0,0,Fiontar,0, ,505004.0001,662315.0001
188,188,CLARE,An Clár,CLARE, ,ED,T,N, ,37041,CORLEA,An Chorr Liath, , ,158941,193907,558901,693943,0,0,Fiontar,0, ,558901.0001,693943.0001
189,189,CLARE,An Clár,CLARE, ,ED,T,N, ,37042,CORROFIN,Cora Finne, , ,128147,189541,528113,689578,0,0,Fiontar,0, ,528113.0001,689578.0001
190,190,CLARE,An Clár,CLARE, ,ED,T,N, ,37043,CRATLOE,An Chreatalach, , ,148100,160797,548062,660840,0,0,Fiontar,0, ,548062.0001,660840.0001
191,191,CLARE,An Clár,CLARE, ,ED,T,N, ,37044,CREEGH,An Chríoch, , ,105187,167330,505158,667372,0,0,Fiontar,0, ,505158.0001,667372.0001
192,192,CLARE,An Clár,CLARE, ,ED,T,N, ,37045,CRUSHEEN,Croisín, , ,139405,189518,539369,689555,0,0,Fiontar,0, ,539369.0001,689555.0001
193,193,CLARE,An Clár,CLARE, ,ED,T,N, ,37046,DANGAN,An Daingean, , ,145802,174521,545764,674561,0,0,Fiontar,0, ,545764.0001,674561.0001
194,194,CLARE,An Clár,CLARE, ,ED,T,N, ,37047,DERREEN,An Doirín, , ,112352,204267,512322,704301,0,0,Fiontar,0, ,512322.0001,704301.0001
195,195,CLARE,An Clár,CLARE, ,ED,T,N, ,37048,DERRYNAGITTAGH,Doire na gCiotach, , ,155748,189238,555708,689275,0,0,Fiontar,0, ,555708.0001,689275.0001
196,196,CLARE,An Clár,CLARE, ,ED,T,N, ,37049,DOONBEG,An Dún Beag, , ,99151,167175,499123,667217,0,0,Fiontar,0, ,499123.0001,667217.0001
197,197,CLARE,An Clár,CLARE, ,ED,T,N, ,37050,DOORA,Dúire, , ,138766,175978,538730,676018,0,0,Fiontar,0, ,538730.0001,676018.0001
198,198,CLARE,An Clár,CLARE, ,ED,T,N, ,37051,DRUMCREEHY,Droim Críche, , ,122435,207044,522402,707077,0,0,Fiontar,0, ,522402.0001,707077.0001
199,199,CLARE,An Clár,CLARE, ,ED,T,N, ,37052,DRUMELLIHY,Droim Oilche, , ,101457,164461,501429,664503,0,0,Fiontar,0, ,501429.0001,664503.0001
200,200,CLARE,An Clár,CLARE, ,ED,T,N, ,37053,DRUMLINE,Drom Laoinn, , ,142801,162570,542764,662613,0,0,Fiontar,0, ,542764.0001,662613.0001
201,201,CLARE,An Clár,CLARE, ,ED,T,N, ,37054,DRUMMAAN,Droim Meáin, , ,175253,188998,575209,689035,0,0,Fiontar,0, ,575209.0001,689035.0001
202,202,CLARE,An Clár,CLARE, ,ED,T,N, ,37055,DYSERT,An Díseart, , ,126889,183679,526855,683717,0,0,Fiontar,0, ,526855.0001,683717.0001
203,203,CLARE,An Clár,CLARE, ,ED,T,N, ,37056,EINAGH,Eidhneach, , ,93935,159088,493909,659132,0,0,Fiontar,0, ,493909.0001,659132.0001
204,204,CLARE,An Clár,CLARE, ,ED,T,N, ,37057,ENNIS RURAL,Inis (Tuath), , ,132499,179062,532464,679101,0,0,Fiontar,0, ,532464.0001,679101.0001
205,205,CLARE,An Clár,CLARE, ,ED,T,N, ,37058,ENNIS No. 2 URBAN,Inis (Uimh.2 Uirbeach), , ,133488,177207,533453,677246,0,0,Fiontar,0, ,533453.0001,677246.0001
206,206,CLARE,An Clár,CLARE, ,ED,T,N, ,37059,ENNISTIMON,Inis Díomáin, , ,111164,188836,511134,688873,0,0,Fiontar,0, ,511134.0001,688873.0001
207,207,CLARE,An Clár,CLARE, ,ED,T,N, ,37060,FAHYMORE,An Fhaiche Mhór, , ,162056,169379,562015,669420,0,0,Fiontar,0, ,562015.0001,669420.0001
208,208,CLARE,An Clár,CLARE, ,ED,T,N, ,37061,FEAKLE,An Fhiacail, , ,157420,186861,557380,686898,0,0,Fiontar,0, ,557380.0001,686898.0001
209,209,CLARE,An Clár,CLARE, ,ED,T,N, ,37062,FORMOYLE,Formaoil, , ,117910,178105,517878,678144,0,0,Fiontar,0, ,517878.0001,678144.0001
210,210,CLARE,An Clár,CLARE, ,ED,T,N, ,37063,FURROOR,Forúir, , ,118791,171318,518759,671359,0,0,Fiontar,0, ,518759.0001,671359.0001
211,211,CLARE,An Clár,CLARE, ,ED,T,N, ,37064,GLENDREE,Gleann Dríth, , ,150547,185995,550508,686032,0,0,Fiontar,0, ,550508.0001,686032.0001
212,212,CLARE,An Clár,CLARE, ,ED,T,N, ,37065,GLENINAGH,Gleann Eidhneach, , ,115691,209144,515660,709177,0,0,Fiontar,0, ,515660.0001,709177.0001
213,213,CLARE,An Clár,CLARE, ,ED,T,N, ,37066,GLENMORE,An Gleann Mór, , ,112848,166417,512817,666459,0,0,Fiontar,0, ,512817.0001,666459.0001
214,214,CLARE,An Clár,CLARE, ,ED,T,N, ,37067,GLENROE,An Gleann Rua, , ,130605,194980,530571,695016,0,0,Fiontar,0, ,530571.0001,695016.0001
215,215,CLARE,An Clár,CLARE, ,ED,T,N, ,37068,INISHCALTRA NORTH,Inis Cealtra Thuaidh, , ,166912,187963,566870,688000,0,0,Fiontar,0, ,566870.0001,688000.0001
216,216,CLARE,An Clár,CLARE, ,ED,T,N, ,37069,INISHCALTRA SOUTH,Inis Cealtra Theas, , ,167809,185029,567767,685067,0,0,Fiontar,0, ,567767.0001,685067.0001
217,217,CLARE,An Clár,CLARE, ,ED,T,N, ,37070,KILBALLYOWEN,Cill Bhaile Eoghain, , ,74285,149591,474263,649637,0,0,Fiontar,0, ,474263.0001,649637.0001
218,218,CLARE,An Clár,CLARE, ,ED,T,N, ,37071,KILCHREEST,Cill Chríost, , ,125719,161677,525686,661720,0,0,Fiontar,0, ,525686.0001,661720.0001
219,219,CLARE,An Clár,CLARE, ,ED,T,N, ,37072,KILCLOHER,Cill Chloichir, , ,126065,173111,526032,673151,0,0,Fiontar,0, ,526032.0001,673151.0001
220,220,CLARE,An Clár,CLARE, ,ED,T,N, ,37073,KILFEARAGH,Cill Fhiarach, , ,87402,157909,487377,657953,0,0,Fiontar,0, ,487377.0001,657953.0001
221,221,CLARE,An Clár,CLARE, ,ED,T,N, ,37075,KILFENORA,Cill Fhionnúrach, , ,117454,193792,517423,693828,0,0,Fiontar,0, ,517423.0001,693828.0001
222,222,CLARE,An Clár,CLARE, ,ED,T,N, ,37076,KILFIDDANE,Cill Fheadáin, , ,116115,159798,516084,659841,0,0,Fiontar,0, ,516084.0001,659841.0001
223,223,CLARE,An Clár,CLARE, ,ED,T,N, ,37077,KILKEE,Cill Chaoi, , ,88876,160256,488851,660299,0,0,Fiontar,0, ,488851.0001,660299.0001
224,224,CLARE,An Clár,CLARE, ,ED,T,N, ,37078,KILKISHEN,Cill Chisín, , ,148953,172747,548915,672787,0,0,Fiontar,0, ,548915.0001,672787.0001
225,225,CLARE,An Clár,CLARE, ,ED,T,N, ,37079,KILLADYSERT,Cill an Dísirt, , ,124346,158666,524313,658710,0,0,Fiontar,0, ,524313.0001,658710.0001
226,226,CLARE,An Clár,CLARE, ,ED,T,N, ,37080,KILLALOE,Cill Dalua, , ,167797,172812,567755,672852,0,0,Fiontar,0, ,567755.0001,672852.0001
227,227,CLARE,An Clár,CLARE, ,ED,T,N, ,37081,KILLANENA,Cill an Aonaigh, , ,153234,195041,553195,695077,0,0,Fiontar,0, ,553195.0001,695077.0001
228,228,CLARE,An Clár,CLARE, ,ED,T,N, ,37082,KILLANNIV,Cill na Leanbh, , ,124334,177220,524301,677260,0,0,Fiontar,0, ,524301.0001,677260.0001
229,229,CLARE,An Clár,CLARE, ,ED,T,N, ,37083,KILLARD,Cill Arda, , ,92985,165498,492959,665540,0,0,Fiontar,0, ,492959.0001,665540.0001
230,230,CLARE,An Clár,CLARE, ,ED,T,N, ,37084,KILLASPUGLONANE,Cill Easpaig Lonáin, , ,109041,192601,509011,692637,0,0,Fiontar,0, ,509011.0001,692637.0001
231,231,CLARE,An Clár,CLARE, ,ED,T,N, ,37085,KILLEELY,Cill Liaile, , ,153012,161681,552973,661724,0,0,Fiontar,0, ,552973.0001,661724.0001
232,232,CLARE,An Clár,CLARE, ,ED,T,N, ,37086,KILLILAGH,Cill Aidhleach, , ,107489,196716,507460,696751,0,0,Fiontar,0, ,507460.0001,696751.0001
233,233,CLARE,An Clár,CLARE, ,ED,T,N, ,37087,KILLIMER,Cill Íomaí, , ,104591,154486,504562,654531,0,0,Fiontar,0, ,504562.0001,654531.0001
234,234,CLARE,An Clár,CLARE, ,ED,T,N, ,37088,KILLINABOY,Cill Iníne Baoith, , ,124731,192807,524698,692843,0,0,Fiontar,0, ,524698.0001,692843.0001
235,235,CLARE,An Clár,CLARE, ,ED,T,N, ,37089,KILLOFIN,Cill Lua Finn, , ,113608,152652,513577,652697,0,0,Fiontar,0, ,513577.0001,652697.0001
236,236,CLARE,An Clár,CLARE, ,ED,T,N, ,37090,KILLOKENNEDY,Cill Ó gCinnéide, , ,160185,174389,560144,674429,0,0,Fiontar,0, ,560144.0001,674429.0001
237,237,CLARE,An Clár,CLARE, ,ED,T,N, ,37091,KILLONE,Cill Eoin, , ,129124,170977,529090,671018,0,0,Fiontar,0, ,529090.0001,671018.0001
238,238,CLARE,An Clár,CLARE, ,ED,T,N, ,37092,KILLURAN,Cill Iúráin, , ,155114,175829,555074,675869,0,0,Fiontar,0, ,555074.0001,675869.0001
239,239,CLARE,An Clár,CLARE, ,ED,T,N, ,37093,KILMIHIL,Cill Mhichíl, , ,111502,162380,511472,662423,0,0,Fiontar,0, ,511472.0001,662423.0001
240,240,CLARE,An Clár,CLARE, ,ED,T,N, ,37094,KILMURRY,Cill Mhuire, , ,111681,158747,511651,658791,0,0,Fiontar,0, ,511651.0001,658791.0001
241,241,CLARE,An Clár,CLARE, ,ED,T,N, ,37095,KILMURRY,Cill Mhuire, , ,103006,174743,502978,674783,0,0,Fiontar,0, ,502978.0001,674783.0001
242,242,CLARE,An Clár,CLARE, ,ED,T,N, ,37096,KILNAMONA,Cill na Móna, , ,127478,178816,527444,678855,0,0,Fiontar,0, ,527444.0001,678855.0001
243,243,CLARE,An Clár,CLARE, ,ED,T,N, ,37097,KILRAGHTIS,Cill Reachtais, , ,136851,183617,536815,683655,0,0,Fiontar,0, ,536815.0001,683655.0001
244,244,CLARE,An Clár,CLARE, ,ED,T,N, ,37098,KILRUSH RURAL,Cill Rois (Tuath), , ,96956,152921,496929,652966,0,0,Fiontar,0, ,496929.0001,652966.0001
245,245,CLARE,An Clár,CLARE, ,ED,T,N, ,37099,KILRUSH URBAN,Cill Rois (Uirbeach), , ,98393,155164,498366,655208,0,0,Fiontar,0, ,498366.0001,655208.0001
246,246,CLARE,An Clár,CLARE, ,ED,T,N, ,37100,KILSEILY,Cill tSíle, , ,155639,172051,555599,672091,0,0,Fiontar,0, ,555599.0001,672091.0001
247,247,CLARE,An Clár,CLARE, ,ED,T,N, ,37101,KILSHANNY,Cill Seanaigh, , ,111528,193965,511498,694001,0,0,Fiontar,0, ,511498.0001,694001.0001
248,248,CLARE,An Clár,CLARE, ,ED,T,N, ,37102,KILTANNON,Cill tSeanáin, , ,148272,184988,548234,685026,0,0,Fiontar,0, ,548234.0001,685026.0001
249,249,CLARE,An Clár,CLARE, ,ED,T,N, ,37103,KILTENANLEA,Cill tSeanáin Léith, , ,163131,163599,563090,663641,0,0,Fiontar,0, ,563090.0001,663641.0001
250,250,CLARE,An Clár,CLARE, ,ED,T,N, ,37104,KILTORAGHT,Cill Tórachta, , ,121497,189785,521465,689822,0,0,Fiontar,0, ,521465.0001,689822.0001
251,251,CLARE,An Clár,CLARE, ,ED,T,N, ,37105,KINTURK,Ceann Toirc, , ,116870,174990,516839,675030,0,0,Fiontar,0, ,516839.0001,675030.0001
252,252,CLARE,An Clár,CLARE, ,ED,T,N, ,37106,KNOCK,An Cnoc, , ,107980,155790,507950,655834,0,0,Fiontar,0, ,507950.0001,655834.0001
253,253,CLARE,An Clár,CLARE, ,ED,T,N, ,37107,KNOCKNABOLEY, , , ,111178,172009,511148,672050,0,0, ,0, ,511148.0001,672050.0001
254,254,CLARE,An Clár,CLARE, ,ED,T,N, ,37108,KNOCKNAGORE,Cnoc na gCaiseal, , ,92976,162673,492950,662716,0,0,Fiontar,0, ,492950.0001,662716.0001
255,255,CLARE,An Clár,CLARE, ,ED,T,N, ,37109,KYLE,An Chill, , ,151585,176240,551546,676280,0,0,Fiontar,0, ,551546.0001,676280.0001
256,256,CLARE,An Clár,CLARE, ,ED,T,N, ,37110,LACKAREAGH,Leacain Theas, , ,164313,172104,564271,672144,0,0,Fiontar,0, ,564271.0001,672144.0001
257,257,CLARE,An Clár,CLARE, ,ED,T,N, ,37111,LISCANNOR,Lios Ceanannáin, , ,106865,191019,506836,691056,0,0,Fiontar,0, ,506836.0001,691056.0001
258,258,CLARE,An Clár,CLARE, ,ED,T,N, ,37112,LISCASEY,Lios Cearúill, , ,118202,166364,518170,666406,0,0,Fiontar,0, ,518170.0001,666406.0001
259,259,CLARE,An Clár,CLARE, ,ED,T,N, ,37113,LISDOONVARNA,Lios Connaidh, , ,113894,198696,513863,698731,0,0,Fiontar,0, ,513863.0001,698731.0001
260,260,CLARE,An Clár,CLARE, ,ED,T,N, ,37114,LISHEEN,Lios Cúil, , ,129189,167644,529155,667686,0,0,Fiontar,0, ,529155.0001,667686.0001
261,261,CLARE,An Clár,CLARE, ,ED,T,N, ,37115,LOUGHEA,Loch Damháin, , ,150333,190522,550294,690559,0,0,Fiontar,0, ,550294.0001,690559.0001
262,262,CLARE,An Clár,CLARE, ,ED,T,N, ,37116,LURRAGA,An Lorga, , ,110337,197775,510307,697810,0,0,Fiontar,0, ,510307.0001,697810.0001
263,263,CLARE,An Clár,CLARE, ,ED,T,N, ,37117,MAGHERAREAGH,An Machaire Riabhach, , ,114153,184499,514122,684537,0,0,Fiontar,0, ,514122.0001,684537.0001
264,264,CLARE,An Clár,CLARE, ,ED,T,N, ,37118,MILLTOWN MALBAY,Sráid na Cathrach, , ,104910,178710,504881,678749,0,0,Fiontar,0, ,504881.0001,678749.0001
265,265,CLARE,An Clár,CLARE, ,ED,T,N, ,37119,MOUNT ELVA,Sliabh Eilbhe, , ,116610,202426,516579,702460,0,0,Fiontar,0, ,516579.0001,702460.0001
266,266,CLARE,An Clár,CLARE, ,ED,T,N, ,37120,MOUNTIEVERS,Baile Uí Fhearaíle, , ,149017,163720,548979,663762,0,0,Fiontar,0, ,548979.0001,663762.0001
267,267,CLARE,An Clár,CLARE, ,ED,T,N, ,37121,MOUNTSHANNON,Baile Uí Bheoláin, , ,170903,188638,570860,688675,0,0,Fiontar,0, ,570860.0001,688675.0001
268,268,CLARE,An Clár,CLARE, ,ED,T,N, ,37122,MOVEEN,Maigh Mhín, , ,84021,156339,483997,656383,0,0,Fiontar,0, ,483997.0001,656383.0001
269,269,CLARE,An Clár,CLARE, ,ED,T,N, ,37123,MOY,Maigh, , ,109296,184377,509266,684415,0,0,Fiontar,0, ,509266.0001,684415.0001
270,270,CLARE,An Clár,CLARE, ,ED,T,N, ,37124,MOYARTA,Maigh Fhearta, , ,85509,153472,485484,653517,0,0,Fiontar,0, ,485484.0001,653517.0001
271,271,CLARE,An Clár,CLARE, ,ED,T,N, ,37125,MUCKANAGH,Muiceanach, , ,135655,191169,535620,691205,0,0,Fiontar,0, ,535620.0001,691205.0001
272,272,CLARE,An Clár,CLARE, ,ED,T,N, ,37126,MULLAGH,Mullach, , ,106771,171790,506742,671831,0,0,Fiontar,0, ,506742.0001,671831.0001
273,273,CLARE,An Clár,CLARE, ,ED,T,N, ,37127,NEWGROVE,Baile Uí Shlatara, , ,145375,183483,545337,683521,0,0,Fiontar,0, ,545337.0001,683521.0001
274,274,CLARE,An Clár,CLARE, ,ED,T,N, ,37128,NEWMARKET,Cora Chaitlín, , ,137843,170223,537807,670264,0,0,Fiontar,0, ,537807.0001,670264.0001
275,275,CLARE,An Clár,CLARE, ,ED,T,N, ,37129,NOUGHAVAL,Nuachabháil, , ,120385,198188,520353,698223,0,0,Fiontar,0, ,520353.0001,698223.0001
276,276,CLARE,An Clár,CLARE, ,ED,T,N, ,37130,O'BRIENSBRIDGE,Droichead Uí Bhriain, , ,165789,167534,565747,667575,0,0,Fiontar,0, ,565747.0001,667575.0001
277,277,CLARE,An Clár,CLARE, ,ED,T,N, ,37131,OGONNELLOE,Tuath Ó gConaíle, , ,168031,180751,567989,680790,0,0,Fiontar,0, ,567989.0001,680790.0001
278,278,CLARE,An Clár,CLARE, ,ED,T,N, ,37132,OUGHTMAMA,Ucht Máma, , ,127767,205171,527733,705204,0,0,Fiontar,0, ,527733.0001,705204.0001
279,279,CLARE,An Clár,CLARE, ,ED,T,N, ,37133,QUERRIN,An Cuibhreann, , ,89981,155675,489955,655719,0,0,Fiontar,0, ,489955.0001,655719.0001
280,280,CLARE,An Clár,CLARE, ,ED,T,N, ,37134,QUIN,Cuinche, , ,142256,173638,542219,673678,0,0,Fiontar,0, ,542219.0001,673678.0001
281,281,CLARE,An Clár,CLARE, ,ED,T,N, ,37135,RAHONA,Ráth Úna, , ,81726,150331,481702,650377,0,0,Fiontar,0, ,481702.0001,650377.0001
282,282,CLARE,An Clár,CLARE, ,ED,T,N, ,37136,RATH,An Ráth, , ,124718,188461,524685,688498,0,0,Fiontar,0, ,524685.0001,688498.0001
283,283,CLARE,An Clár,CLARE, ,ED,T,N, ,37137,RATHBORNEY,Ráth Boirne, , ,120322,203963,520290,703997,0,0,Fiontar,0, ,520290.0001,703997.0001
284,284,CLARE,An Clár,CLARE, ,ED,T,N, ,37138,RATHCLOONEY,Ráth Cluaine, , ,142054,183359,542017,683397,0,0,Fiontar,0, ,542017.0001,683397.0001
285,285,CLARE,An Clár,CLARE, ,ED,T,N, ,37139,RINEALON,Rinn Fhaoláin, , ,120489,154036,520457,654081,0,0,Fiontar,0, ,520457.0001,654081.0001
286,286,CLARE,An Clár,CLARE, ,ED,T,N, ,37140,ROSSROE,An Ros Rua, , ,146649,168419,546611,668460,0,0,Fiontar,0, ,546611.0001,668460.0001
287,287,CLARE,An Clár,CLARE, ,ED,T,N, ,37141,RUAN,An Ruán, , ,132594,185988,532559,686026,0,0,Fiontar,0, ,532559.0001,686026.0001
288,288,CLARE,An Clár,CLARE, ,ED,T,N, ,37142,SCARRIFF,An Scairbh, , ,163358,184090,563317,684128,0,0,Fiontar,0, ,563317.0001,684128.0001
289,289,CLARE,An Clár,CLARE, ,ED,T,N, ,37143,SIXMILEBRIDGE,Droichead Abhann Ó gCearnaigh, , ,145538,164719,545500,664761,0,0,Fiontar,0, ,545500.0001,664761.0001
290,290,CLARE,An Clár,CLARE, ,ED,T,N, ,37144,SMITHSTOWN,Baile Átha an Ghabhann, , ,114117,194470,514086,694506,0,0,Fiontar,0, ,514086.0001,694506.0001
291,291,CLARE,An Clár,CLARE, ,ED,T,N, ,37145,SPANCELHILL,Cnoc Uarchoille, , ,138135,180211,538099,680250,0,0,Fiontar,0, ,538099.0001,680250.0001
292,292,CLARE,An Clár,CLARE, ,ED,T,N, ,37146,St. MARTIN'S,Tobar Mártain, , ,93003,156084,492977,656128,0,0,Fiontar,0, ,492977.0001,656128.0001
293,293,CLARE,An Clár,CLARE, ,ED,T,N, ,37147,TEMPLEMALEY,Teampall Uí Mháille, , ,131172,181870,531138,681908,0,0,Fiontar,0, ,531138.0001,681908.0001
294,294,CLARE,An Clár,CLARE, ,ED,T,N, ,37148,TOBERBREEDA,Tobar Bhríde, , ,141272,186109,541235,686147,0,0,Fiontar,0, ,541235.0001,686147.0001
295,295,CLARE,An Clár,CLARE, ,ED,T,N, ,37149,TOMFINLOUGH,Tuaim Fhionnlocha, , ,142638,169170,542601,669211,0,0,Fiontar,0, ,542601.0001,669211.0001
